sensor_id,timestamp,flow_rate_m3s,velocity_ms,status
FR002,2025-05-24T07:09:21.228460,16.81,0.84,normal
FR002,2025-05-24T07:39:21.228460,19.19,0.96,normal
FR002,2025-05-24T08:09:21.228460,15.74,0.79,normal
FR002,2025-05-24T08:39:21.228460,20.93,1.05,normal
FR002,2025-05-24T09:09:21.228460,19.91,1.0,normal
FR002,2025-05-24T09:39:21.228460,20.44,1.02,normal
FR002,2025-05-24T10:09:21.228460,16.63,0.83,normal
FR002,2025-05-24T10:39:21.228460,18.18,0.91,normal
FR002,2025-05-24T11:09:21.228460,18.21,0.91,normal
FR002,2025-05-24T11:39:21.228460,19.67,0.98,normal
FR002,2025-05-24T12:09:21.228460,19.07,0.95,normal
FR002,2025-05-24T12:39:21.228460,46.61,2.33,flood
FR002,2025-05-24T13:09:21.228460,22.57,1.13,normal
FR002,2025-05-24T13:39:21.228460,18.57,0.93,normal
FR002,2025-05-24T14:09:21.228460,16.45,0.82,normal
FR002,2025-05-24T14:39:21.228460,15.73,0.79,normal
FR002,2025-05-24T15:09:21.228460,16.01,0.8,normal
FR002,2025-05-24T15:39:21.228460,15.88,0.79,normal
FR002,2025-05-24T16:09:21.228460,17.26,0.86,normal
FR002,2025-05-24T16:39:21.228460,18.88,0.94,normal
FR002,2025-05-24T17:09:21.228460,20.23,1.01,normal
FR002,2025-05-24T17:39:21.228460,18.68,0.93,normal
FR002,2025-05-24T18:09:21.228460,17.8,0.89,normal
FR002,2025-05-24T18:39:21.228460,16.94,0.85,normal
FR002,2025-05-24T19:09:21.228460,19.09,0.95,normal
FR002,2025-05-24T19:39:21.228460,15.78,0.79,normal
FR002,2025-05-24T20:09:21.228460,16.9,0.84,normal
FR002,2025-05-24T20:39:21.228460,21.84,1.09,normal
FR002,2025-05-24T21:09:21.228460,19.72,0.99,normal
FR002,2025-05-24T21:39:21.228460,21.44,1.07,normal
FR002,2025-05-24T22:09:21.228460,17.72,0.89,normal
FR002,2025-05-24T22:39:21.228460,18.86,0.94,normal
FR002,2025-05-24T23:09:21.228460,19.74,0.99,normal
FR002,2025-05-24T23:39:21.228460,20.01,1.0,normal
FR002,2025-05-25T00:09:21.228460,16.35,0.82,normal
FR002,2025-05-25T00:39:21.228460,19.13,0.96,normal
FR002,2025-05-25T01:09:21.228460,17.27,0.86,normal
FR002,2025-05-25T01:39:21.228460,19.78,0.99,normal
FR002,2025-05-25T02:09:21.228460,19.51,0.98,normal
FR002,2025-05-25T02:39:21.228460,17.39,0.87,normal
FR002,2025-05-25T03:09:21.228460,16.41,0.82,normal
FR002,2025-05-25T03:39:21.228460,18.55,0.93,normal
FR002,2025-05-25T04:09:21.228460,18.36,0.92,normal
FR002,2025-05-25T04:39:21.228460,22.62,1.13,normal
FR002,2025-05-25T05:09:21.228460,19.64,0.98,normal
FR002,2025-05-25T05:39:21.228460,21.7,1.08,normal
FR002,2025-05-25T06:09:21.228460,20.16,1.01,normal
FR002,2025-05-25T06:39:21.228460,14.08,0.7,normal
FR002,2025-05-25T07:09:21.228460,20.09,1.0,normal
FR002,2025-05-25T07:39:21.228460,16.68,0.83,normal
FR002,2025-05-25T08:09:21.228460,20.61,1.03,normal
FR002,2025-05-25T08:39:21.228460,19.23,0.96,normal
FR002,2025-05-25T09:09:21.228460,13.69,0.68,normal
FR002,2025-05-25T09:39:21.228460,16.53,0.83,normal
FR002,2025-05-25T10:09:21.228460,21.11,1.06,normal
FR002,2025-05-25T10:39:21.228460,20.48,1.02,normal
FR002,2025-05-25T11:09:21.228460,14.77,0.74,normal
FR002,2025-05-25T11:39:21.228460,18.57,0.93,normal
FR002,2025-05-25T12:09:21.228460,19.06,0.95,normal
FR002,2025-05-25T12:39:21.228460,17.61,0.88,normal
FR002,2025-05-25T13:09:21.228460,18.88,0.94,normal
FR002,2025-05-25T13:39:21.228460,16.73,0.84,normal
FR002,2025-05-25T14:09:21.228460,17.15,0.86,normal
FR002,2025-05-25T14:39:21.228460,16.66,0.83,normal
FR002,2025-05-25T15:09:21.228460,16.64,0.83,normal
FR002,2025-05-25T15:39:21.228460,18.89,0.94,normal
FR002,2025-05-25T16:09:21.228460,20.83,1.04,normal
FR002,2025-05-25T16:39:21.228460,16.79,0.84,normal
FR002,2025-05-25T17:09:21.228460,17.38,0.87,normal
FR002,2025-05-25T17:39:21.228460,19.56,0.98,normal
FR002,2025-05-25T18:09:21.228460,18.02,0.9,normal
FR002,2025-05-25T18:39:21.228460,18.62,0.93,normal
FR002,2025-05-25T19:09:21.228460,14.92,0.75,normal
FR002,2025-05-25T19:39:21.228460,15.53,0.78,normal
FR002,2025-05-25T20:09:21.228460,16.07,0.8,normal
FR002,2025-05-25T20:39:21.228460,17.93,0.9,normal
FR002,2025-05-25T21:09:21.228460,17.87,0.89,normal
FR002,2025-05-25T21:39:21.228460,16.49,0.82,normal
FR002,2025-05-25T22:09:21.228460,16.72,0.84,normal
FR002,2025-05-25T22:39:21.228460,17.04,0.85,normal
FR002,2025-05-25T23:09:21.228460,18.4,0.92,normal
FR002,2025-05-25T23:39:21.228460,19.0,0.95,normal
FR002,2025-05-26T00:09:21.228460,16.77,0.84,normal
FR002,2025-05-26T00:39:21.228460,21.45,1.07,normal
FR002,2025-05-26T01:09:21.228460,18.34,0.92,normal
FR002,2025-05-26T01:39:21.228460,17.46,0.87,normal
FR002,2025-05-26T02:09:21.228460,15.81,0.79,normal
FR002,2025-05-26T02:39:21.228460,17.47,0.87,normal
FR002,2025-05-26T03:09:21.228460,17.93,0.9,normal
FR002,2025-05-26T03:39:21.228460,19.98,1.0,normal
FR002,2025-05-26T04:09:21.228460,17.16,0.86,normal
FR002,2025-05-26T04:39:21.228460,13.64,0.68,normal
FR002,2025-05-26T05:09:21.228460,14.81,0.74,normal
FR002,2025-05-26T05:39:21.228460,18.37,0.92,normal
FR002,2025-05-26T06:09:21.228460,15.88,0.79,normal
FR002,2025-05-26T06:39:21.228460,19.54,0.98,normal
FR002,2025-05-26T07:09:21.228460,11.88,0.59,normal
FR002,2025-05-26T07:39:21.228460,19.21,0.96,normal
FR002,2025-05-26T08:09:21.228460,18.26,0.91,normal
FR002,2025-05-26T08:39:21.228460,18.34,0.92,normal
FR002,2025-05-26T09:09:21.228460,20.85,1.04,normal
FR002,2025-05-26T09:39:21.228460,16.5,0.82,normal
FR002,2025-05-26T10:09:21.228460,20.35,1.02,normal
FR002,2025-05-26T10:39:21.228460,21.7,1.08,normal
FR002,2025-05-26T11:09:21.228460,18.73,0.94,normal
FR002,2025-05-26T11:39:21.228460,14.8,0.74,normal
FR002,2025-05-26T12:09:21.228460,16.92,0.85,normal
FR002,2025-05-26T12:39:21.228460,19.23,0.96,normal
FR002,2025-05-26T13:09:21.228460,14.34,0.72,normal
FR002,2025-05-26T13:39:21.228460,15.24,0.76,normal
FR002,2025-05-26T14:09:21.228460,19.56,0.98,normal
FR002,2025-05-26T14:39:21.228460,17.99,0.9,normal
FR002,2025-05-26T15:09:21.228460,16.77,0.84,normal
FR002,2025-05-26T15:39:21.228460,18.65,0.93,normal
FR002,2025-05-26T16:09:21.228460,14.31,0.72,normal
FR002,2025-05-26T16:39:21.228460,17.41,0.87,normal
FR002,2025-05-26T17:09:21.228460,19.82,0.99,normal
FR002,2025-05-26T17:39:21.228460,17.87,0.89,normal
FR002,2025-05-26T18:09:21.228460,19.68,0.98,normal
FR002,2025-05-26T18:39:21.228460,15.59,0.78,normal
FR002,2025-05-26T19:09:21.228460,21.21,1.06,normal
FR002,2025-05-26T19:39:21.228460,17.22,0.86,normal
FR002,2025-05-26T20:09:21.228460,13.66,0.68,normal
FR002,2025-05-26T20:39:21.228460,22.1,1.11,normal
FR002,2025-05-26T21:09:21.228460,19.97,1.0,normal
FR002,2025-05-26T21:39:21.228460,21.71,1.09,normal
FR002,2025-05-26T22:09:21.228460,20.37,1.02,normal
FR002,2025-05-26T22:39:21.228460,15.95,0.8,normal
FR002,2025-05-26T23:09:21.228460,18.42,0.92,normal
FR002,2025-05-26T23:39:21.228460,17.41,0.87,normal
FR002,2025-05-27T00:09:21.228460,16.51,0.83,normal
FR002,2025-05-27T00:39:21.228460,16.94,0.85,normal
FR002,2025-05-27T01:09:21.228460,17.32,0.87,normal
FR002,2025-05-27T01:39:21.228460,18.68,0.93,normal
FR002,2025-05-27T02:09:21.228460,18.1,0.91,normal
FR002,2025-05-27T02:39:21.228460,19.7,0.98,normal
FR002,2025-05-27T03:09:21.228460,19.48,0.97,normal
FR002,2025-05-27T03:39:21.228460,19.52,0.98,normal
FR002,2025-05-27T04:09:21.228460,12.15,0.61,normal
FR002,2025-05-27T04:39:21.228460,15.97,0.8,normal
FR002,2025-05-27T05:09:21.228460,18.4,0.92,normal
FR002,2025-05-27T05:39:21.228460,19.43,0.97,normal
FR002,2025-05-27T06:09:21.228460,21.53,1.08,normal
FR002,2025-05-27T06:39:21.228460,13.36,0.67,normal
FR002,2025-05-27T07:09:21.228460,19.89,0.99,normal
FR002,2025-05-27T07:39:21.228460,16.52,0.83,normal
FR002,2025-05-27T08:09:21.228460,18.64,0.93,normal
FR002,2025-05-27T08:39:21.228460,18.74,0.94,normal
FR002,2025-05-27T09:09:21.228460,17.13,0.86,normal
FR002,2025-05-27T09:39:21.228460,17.0,0.85,normal
FR002,2025-05-27T10:09:21.228460,17.67,0.88,normal
FR002,2025-05-27T10:39:21.228460,17.62,0.88,normal
FR002,2025-05-27T11:09:21.228460,18.84,0.94,normal
FR002,2025-05-27T11:39:21.228460,17.67,0.88,normal
FR002,2025-05-27T12:09:21.228460,18.96,0.95,normal
FR002,2025-05-27T12:39:21.228460,17.83,0.89,normal
FR002,2025-05-27T13:09:21.228460,21.81,1.09,normal
FR002,2025-05-27T13:39:21.228460,19.81,0.99,normal
FR002,2025-05-27T14:09:21.228460,16.66,0.83,normal
FR002,2025-05-27T14:39:21.228460,17.52,0.88,normal
FR002,2025-05-27T15:09:21.228460,21.24,1.06,normal
FR002,2025-05-27T15:39:21.228460,17.74,0.89,normal
FR002,2025-05-27T16:09:21.228460,17.94,0.9,normal
FR002,2025-05-27T16:39:21.228460,17.95,0.9,normal
FR002,2025-05-27T17:09:21.228460,16.75,0.84,normal
FR002,2025-05-27T17:39:21.228460,21.48,1.07,normal
FR002,2025-05-27T18:09:21.228460,16.53,0.83,normal
FR002,2025-05-27T18:39:21.228460,19.32,0.97,normal
FR002,2025-05-27T19:09:21.228460,17.15,0.86,normal
FR002,2025-05-27T19:39:21.228460,19.75,0.99,normal
FR002,2025-05-27T20:09:21.228460,18.12,0.91,normal
FR002,2025-05-27T20:39:21.228460,15.23,0.76,normal
FR002,2025-05-27T21:09:21.228460,40.36,2.02,flood
FR002,2025-05-27T21:39:21.228460,14.55,0.73,normal
FR002,2025-05-27T22:09:21.228460,33.97,1.7,high
FR002,2025-05-27T22:39:21.228460,17.25,0.86,normal
FR002,2025-05-27T23:09:21.228460,17.54,0.88,normal
FR002,2025-05-27T23:39:21.228460,15.89,0.79,normal
FR002,2025-05-28T00:09:21.228460,18.86,0.94,normal
FR002,2025-05-28T00:39:21.228460,18.68,0.93,normal
FR002,2025-05-28T01:09:21.228460,18.43,0.92,normal
